id;brand;model;reference;price;rimType;compatibility;diametr;ET;width;dia;bolts;CO;color;original
9464;RPLC;Ni70;;5490;Литые;;16;39,5;6,5;112;5;66,6;;false
9465;RPLC;Ni71;;5510;Литые;;16;40;6,5;114,3;5;66,1;;false
9466;RPLC;Ni72;;4450;Литые;;16;31,5;6,5;114,3;5;67,1;;false
9467;RPLC;Ni72;;5490;Литые;;16;39,5;6,5;112;5;66,6;;false
9468;RPLC;Ni73;;4450;Литые;;16;40;6,5;114,3;5;66,1;;false
9469;RPLC;Ni74;;4450;Литые;;16;31,5;6,5;114,3;5;67,1;;false
9470;RPLC;Ni74;;5490;Литые;;16;39,5;6,5;112;5;66,6;;false
9471;RPLC;Ni75;;7930;Литые;;18;40;7,5;114,3;5;66,1;;false
9472;RPLC;Ni76;;4450;Литые;;16;31,5;6,5;114,3;5;67,1;;false
9473;RPLC;Ni76;;5490;Литые;;16;39,5;6,5;112;5;66,6;;false
9474;RPLC;Ni79;;4450;Литые;;16;31,5;6,5;114,3;5;67,1;;false
9475;RPLC;Ni79;;5490;Литые;;16;39,5;6,5;112;5;66,6;;false
9476;RPLC;Ni81;;4450;Литые;;16;31,5;6,5;114,3;5;67,1;;false
9477;RPLC;Ni81;;5490;Литые;;16;39,5;6,5;112;5;66,6;;false
9478;RPLC;Ni87;;7980;Литые;;18;45;7;114,3;5;66,1;;false
9479;RPLC;OP10;;5330;Литые;;17;42;7;105;5;56,6;;false
9480;RPLC;OP11;;4450;Литые;;16;31,5;6,5;114,3;5;67,1;;false
9481;RPLC;OP11;;5490;Литые;;16;39,5;6,5;112;5;66,6;;false
9482;RPLC;Pe14;;4450;Литые;;16;31,5;6,5;114,3;5;67,1;;false
9483;RPLC;Pe14;;5490;Литые;;16;39,5;6,5;112;5;66,6;;false
9484;RPLC;Pe30;;4450;Литые;;16;31,5;6,5;114,3;5;67,1;;false
9485;RPLC;Pe30;;5490;Литые;;16;39,5;6,5;112;5;66,6;;false
9486;RPLC;Re5;;4450;Литые;;16;31,5;6,5;114,3;5;67,1;;false
9487;RPLC;Re5;;5490;Литые;;16;39,5;6,5;112;5;66,6;;false
9488;RPLC;Re50;;5510;Литые;;16;50;6,5;114,3;5;66,1;;false
9489;RPLC;Re51;;4450;Литые;;16;31,5;6,5;114,3;5;67,1;;false
9490;RPLC;Re51;;5490;Литые;;16;39,5;6,5;112;5;66,6;;false
9491;RPLC;Re55;;5120;Литые;;16;50;6;100;4;60,1;;false
9492;RPLC;SK24;;3590;Литые;;14;37;6;100;5;57,1;;false
9493;RPLC;SK24;;4280;Литые;;15;38;6;100;5;57,1;;false
9494;RPLC;SK31;;5120;Литые;;16;45;7;112;5;57,1;;false
9495;RPLC;SK40;;4450;Литые;;16;31,5;6,5;114,3;5;67,1;;false
9496;RPLC;SK40;;5490;Литые;;16;39,5;6,5;112;5;66,6;;false
9497;RPLC;SK41;;4450;Литые;;16;31,5;6,5;114,3;5;67,1;;false
9498;RPLC;SK41;;5490;Литые;;16;39,5;6,5;112;5;66,6;;false
9499;RPLC;SK42;;4450;Литые;;16;31,5;6,5;114,3;5;67,1;;false
9500;RPLC;SK42;;5490;Литые;;16;39,5;6,5;112;5;66,6;;false
9501;RPLC;SK45;;5120;Литые;;16;46;6,5;112;5;57,1;;false
9502;RPLC;Su36;;4450;Литые;;16;31,5;6,5;114,3;5;67,1;;false
9503;RPLC;Su36;;5490;Литые;;16;39,5;6,5;112;5;66,6;;false
9504;RPLC;Su37;;5840;Литые;;17;48;7;100;5;56,1;;false
9505;RPLC;SY12;;4450;Литые;;16;31,5;6,5;114,3;5;67,1;;false
9506;RPLC;SY12;;5490;Литые;;16;39,5;6,5;112;5;66,6;;false
9507;RPLC;SY20;;4450;Литые;;16;31,5;6,5;114,3;5;67,1;;false
9508;RPLC;SY20;;5490;Литые;;16;39,5;6,5;112;5;66,6;;false
9509;RPLC;SY21;;4360;Литые;;16;39,5;6,5;112;5;66,6;;false
9510;RPLC;SY30;;5280;Литые;;16;39,5;6,5;112;5;66,6;;false
9511;RPLC;SZ23;;4450;Литые;;16;31,5;6,5;114,3;5;67,1;;false
9512;RPLC;SZ23;;5490;Литые;;16;39,5;6,5;112;5;66,6;;false
9513;RPLC;SZ26;;4450;Литые;;16;31,5;6,5;114,3;5;67,1;;false
9514;RPLC;SZ26;;5490;Литые;;16;39,5;6,5;112;5;66,6;;false
9515;RPLC;To15;;5840;Литые;;17;45;7;114,3;5;60,1;;false
9516;RPLC;To15;;5270;Литые;;17;45;7;114,3;5;60,1;;false
9517;RPLC;To16;;4450;Литые;;16;31,5;6,5;114,3;5;67,1;;false
9518;RPLC;To16;;5490;Литые;;16;39,5;6,5;112;5;66,6;;false
9519;RPLC;To18;;4450;Литые;;16;31,5;6,5;114,3;5;67,1;;false
9520;RPLC;To18;;5490;Литые;;16;39,5;6,5;112;5;66,6;;false
9521;RPLC;To25;;4450;Литые;;16;31,5;6,5;114,3;5;67,1;;false
9522;RPLC;To25;;5490;Литые;;16;39,5;6,5;112;5;66,6;;false
9523;RPLC;To69;;8270;Литые;;18;25;7,5;139,7;6;106,1;;false
9524;RPLC;To69;;6560;Литые;;17;25;7,5;139,7;6;106,1;;false
9525;RPLC;To70;;8090;Литые;;18;25;7,5;139,7;6;106,1;;false
9526;RPLC;To71;;5950;Литые;;17;45;7;114,3;5;60,1;;false
9527;RPLC;To72;;4450;Литые;;16;31,5;6,5;114,3;5;67,1;;false
9528;RPLC;To72;;5490;Литые;;16;39,5;6,5;112;5;66,6;;false
9529;RPLC;To73;;7780;Литые;;18;60;8,5;150;5;110,5;;false
9530;RPLC;To74;;7780;Литые;;18;60;8,5;150;5;110,5;;false
9531;RPLC;To75;;6220;Литые;;17;39;7;114,3;5;60,1;;false
9532;RPLC;To76;;4450;Литые;;16;31,5;6,5;114,3;5;67,1;;false
9533;RPLC;To76;;5490;Литые;;16;39,5;6,5;112;5;66,6;;false
9534;RPLC;To78;;5840;Литые;;17;39;7;114,3;5;60,1;;false
9535;RPLC;To90;;6500;Литые;;17;39;7;114,3;5;60,1;;false
9536;RPLC;To95;;6510;Литые;;17;25;7,5;139,7;6;106,1;;false
9537;RPLC;Vo14;;5840;Литые;;17;55;7,5;108;5;63,3;;false
9538;RPLC;VW10;;4450;Литые;;16;31,5;6,5;114,3;5;67,1;;false
9539;RPLC;VW10;;5490;Литые;;16;39,5;6,5;112;5;66,6;;false
9540;RPLC;VW11;;3590;Литые;;14;35;5;100;5;57,1;;false
9541;RPLC;VW65;;8200;Литые;;18;53;8;130;5;71,5;;false
9542;RPLC;VW67;;6500;Литые;;17;40;7;112;5;57,1;;false
9543;RPLC;VW68;;4450;Литые;;16;31,5;6,5;114,3;5;67,1;;false
9544;RPLC;VW68;;5490;Литые;;16;39,5;6,5;112;5;66,6;;false
9545;RPLC;VW69;;4450;Литые;;16;31,5;6,5;114,3;5;67,1;;false
9546;RPLC;VW69;;5490;Литые;;16;39,5;6,5;112;5;66,6;;false
9547;RPLC;VW80;;4160;Литые;;16;33;6,5;112;5;57,1;;false
9548;RPLC;VW90;;4370;Литые;;15;47;6;112;5;57,1;;false
9549;RPLC;VW91;;3470;Литые;;15;43;6;112;5;57,1;;false
9550;RPLC;VW92;;4450;Литые;;16;31,5;6,5;114,3;5;67,1;;false
9551;RPLC;VW92;;5490;Литые;;16;39,5;6,5;112;5;66,6;;false
9552;RPLC;VW95;;8770;Литые;;18;25;8;112;5;66,6;;false
9553;RPLC-WHEELS;Ci50;;3890;Литые;;16;41;6,5;114,3;5;67,1;;false
9554;RPLC-WHEELS;Ci50;;5890;Литые;;17;47;7;114,3;5;66,1;;false
9555;RPLC-WHEELS;Ci50;;5890;Литые;;15;25;6;108;4;65,1;;false
9556;RPLC-WHEELS;Fo70;;3890;Литые;;16;41;6,5;114,3;5;67,1;;false
9557;RPLC-WHEELS;Fo70;;5890;Литые;;17;47;7;114,3;5;66,1;;false
9558;RPLC-WHEELS;Fo70;;5890;Литые;;15;25;6;108;4;65,1;;false
9559;RPLC-WHEELS;KI73;;3890;Литые;;16;41;6,5;114,3;5;67,1;;false
9560;RPLC-WHEELS;Ki83;;3890;Литые;;16;41;6,5;114,3;5;67,1;;false
9561;RPLC-WHEELS;Ki83;;5890;Литые;;17;47;7;114,3;5;66,1;;false
9562;RPLC-WHEELS;Ki83;;5890;Литые;;15;25;6;108;4;65,1;;false
9563;RPLC-WHEELS;Mi42;;3890;Литые;;16;41;6,5;114,3;5;67,1;;false
9564;RPLC-WHEELS;Mi42;;5890;Литые;;17;47;7;114,3;5;66,1;;false
9565;RPLC-WHEELS;Mi42;;5890;Литые;;15;25;6;108;4;65,1;;false
9566;RPLC-WHEELS;Ni100;;4380;Литые;;17;47;7;114,3;5;66,1;;false
9567;RPLC-WHEELS;Ni101;;3890;Литые;;16;41;6,5;114,3;5;67,1;;false
9568;RPLC-WHEELS;Ni101;;5890;Литые;;17;47;7;114,3;5;66,1;;false
9569;RPLC-WHEELS;Ni101;;5890;Литые;;15;25;6;108;4;65,1;;false
9570;RPLC-WHEELS;Ni90;;3890;Литые;;16;41;6,5;114,3;5;67,1;;false
9571;RPLC-WHEELS;Ni90;;5890;Литые;;17;47;7;114,3;5;66,1;;false
9572;RPLC-WHEELS;Ni90;;5890;Литые;;15;25;6;108;4;65,1;;false
9573;RPLC-WHEELS;Ni91;;3890;Литые;;16;41;6,5;114,3;5;67,1;;false
9574;RPLC-WHEELS;Ni91;;5890;Литые;;17;47;7;114,3;5;66,1;;false
9575;RPLC-WHEELS;Ni91;;5890;Литые;;15;25;6;108;4;65,1;;false
9576;RPLC-WHEELS;Pe40;;3890;Литые;;16;41;6,5;114,3;5;67,1;;false
9577;RPLC-WHEELS;Pe40;;5890;Литые;;17;47;7;114,3;5;66,1;;false
9578;RPLC-WHEELS;Pe40;;5890;Литые;;15;25;6;108;4;65,1;;false
9579;RPLC-WHEELS;SU40;;3890;Литые;;16;41;6,5;114,3;5;67,1;;false
9580;RPLC-WHEELS;SU40;;5890;Литые;;17;47;7;114,3;5;66,1;;false
9581;RPLC-WHEELS;SU40;;5890;Литые;;15;25;6;108;4;65,1;;false
9582;RPLC-WHEELS;TO101;;3890;Литые;;16;41;6,5;114,3;5;67,1;;false
9583;RPLC-WHEELS;TO101;;5890;Литые;;17;47;7;114,3;5;66,1;;false
9584;RPLC-WHEELS;TO101;;5890;Литые;;15;25;6;108;4;65,1;;false
9585;RPLC-WHEELS;TO103;;3890;Литые;;16;41;6,5;114,3;5;67,1;;false
9586;RPLC-WHEELS;TO103;;5890;Литые;;17;47;7;114,3;5;66,1;;false
9587;RPLC-WHEELS;TO103;;5890;Литые;;15;25;6;108;4;65,1;;false
9588;RPLC-WHEELS;TO105;;3890;Литые;;16;41;6,5;114,3;5;67,1;;false
9589;RPLC-WHEELS;TO105;;5890;Литые;;17;47;7;114,3;5;66,1;;false
9590;RPLC-WHEELS;TO105;;5890;Литые;;15;25;6;108;4;65,1;;false
9591;RPLC-WHEELS;To90;;3890;Литые;;16;41;6,5;114,3;5;67,1;;false
9592;RPLC-WHEELS;To90;;5890;Литые;;17;47;7;114,3;5;66,1;;false
9593;RPLC-WHEELS;To90;;5890;Литые;;15;25;6;108;4;65,1;;false
9594;RST;R005;;8060;Литые;;17;25;7,5;139,7;6;106,1;;false
9595;RST;R005;;7480;Литые;;17;40;7;112;5;57,1;;false
9596;RST;R006;;8060;Литые;;17;25;7,5;139,7;6;106,1;;false
9597;RST;R006;;7480;Литые;;17;40;7;112;5;57,1;;false
9598;RST;R007;;7280;Литые;;17;45;7,5;114,3;5;60,1;;false
9599;RST;R008;;8060;Литые;;17;25;7,5;139,7;6;106,1;;false
9600;RST;R008;;7480;Литые;;17;40;7;112;5;57,1;;false
9601;RST;R015;;4890;Литые;;15;40;6;100;4;60,1;;false
9602;RST;R016;;8060;Литые;;17;25;7,5;139,7;6;106,1;;false
9603;RST;R016;;7480;Литые;;17;40;7;112;5;57,1;;false
9604;RST;R017;;7480;Литые;;17;40;7;112;5;57,1;;false
9605;RST;R019;;8060;Литые;;17;25;7,5;139,7;6;106,1;;false
9606;RST;R019;;7480;Литые;;17;40;7;112;5;57,1;;false
9607;RST;R025;;8060;Литые;;17;25;7,5;139,7;6;106,1;;false
9608;RST;R025;;7480;Литые;;17;40;7;112;5;57,1;;false
9609;RST;R026;;8060;Литые;;17;25;7,5;139,7;6;106,1;;false
9610;RST;R026;;7480;Литые;;17;40;7;112;5;57,1;;false
9611;RST;R027;;8060;Литые;;17;25;7,5;139,7;6;106,1;;false
9612;RST;R027;;7480;Литые;;17;40;7;112;5;57,1;;false
9613;RST;R028;;9040;Литые;;18;50;8;114,3;5;60,1;;false
9614;RST;R029;;8060;Литые;;17;25;7,5;139,7;6;106,1;;false
9615;RST;R029;;7480;Литые;;17;40;7;112;5;57,1;;false
9616;RST;R035;;8060;Литые;;17;25;7,5;139,7;6;106,1;;false
9617;RST;R035;;7480;Литые;;17;40;7;112;5;57,1;;false
9618;RST;R036;;8060;Литые;;17;25;7,5;139,7;6;106,1;;false
9619;RST;R036;;7480;Литые;;17;40;7;112;5;57,1;;false
9620;RST;R037;;8060;Литые;;17;25;7,5;139,7;6;106,1;;false
9621;RST;R037;;7480;Литые;;17;40;7;112;5;57,1;;false
9622;RST;R046;;8060;Литые;;17;25;7,5;139,7;6;106,1;;false
9623;RST;R046;;7480;Литые;;17;40;7;112;5;57,1;;false
9624;RST;R047;;7440;Литые;;17;41;7;114,3;5;67,1;;false
9625;RST;R048;;8060;Литые;;17;25;7,5;139,7;6;106,1;;false
9626;RST;R048;;7480;Литые;;17;40;7;112;5;57,1;;false
9627;RST;R056;;8060;Литые;;17;25;7,5;139,7;6;106,1;;false
9628;RST;R056;;7480;Литые;;17;40;7;112;5;57,1;;false
9629;RST;R057;;8060;Литые;;17;25;7,5;139,7;6;106,1;;false
9630;RST;R057;;7480;Литые;;17;40;7;112;5;57,1;;false
9631;RST;R058;;8060;Литые;;17;25;7,5;139,7;6;106,1;;false
9632;RST;R058;;7480;Литые;;17;40;7;112;5;57,1;;false
9633;RST;R066;;8060;Литые;;17;25;7,5;139,7;6;106,1;;false
9634;RST;R066;;7480;Литые;;17;40;7;112;5;57,1;;false
9635;RST;R067;;8060;Литые;;17;25;7,5;139,7;6;106,1;;false
9636;RST;R067;;7480;Литые;;17;40;7;112;5;57,1;;false
9637;RST;R068;;8060;Литые;;17;25;7,5;139,7;6;106,1;;false
9638;RST;R068;;7480;Литые;;17;40;7;112;5;57,1;;false
9639;RST;R076;;8060;Литые;;17;25;7,5;139,7;6;106,1;;false
9640;RST;R076;;7480;Литые;;17;40;7;112;5;57,1;;false
9641;RST;R077;;8060;Литые;;17;25;7,5;139,7;6;106,1;;false
9642;RST;R077;;7480;Литые;;17;40;7;112;5;57,1;;false
9643;RST;R086;;8060;Литые;;17;25;7,5;139,7;6;106,1;;false
9644;RST;R086;;7480;Литые;;17;40;7;112;5;57,1;;false
9645;RST;R087;;8060;Литые;;17;25;7,5;139,7;6;106,1;;false
9646;RST;R087;;7480;Литые;;17;40;7;112;5;57,1;;false
9647;RST;R088;;8060;Литые;;17;25;7,5;139,7;6;106,1;;false
9648;RST;R088;;7480;Литые;;17;40;7;112;5;57,1;;false
9649;RST;R097;;8060;Литые;;17;25;7,5;139,7;6;106,1;;false
9650;RST;R097;;7480;Литые;;17;40;7;112;5;57,1;;false
9651;RST;R098;;8060;Литые;;17;25;7,5;139,7;6;106,1;;false
9652;RST;R098;;7480;Литые;;17;40;7;112;5;57,1;;false
9653;RST;R107;;8060;Литые;;17;25;7,5;139,7;6;106,1;;false
9654;RST;R157;;8060;Литые;;17;25;7,5;139,7;6;106,1;;false
9655;RST;R157;;7480;Литые;;17;40;7;112;5;57,1;;false
9656;RX;174;;5890;Литые;;15;25;6;108;4;65,1;;false
9657;SANFOX;SF2025;;5890;Литые;;15;25;6;108;4;65,1;;false
9658;SDT;U2033;;2700;Стальные;;16;39;6,5;114,3;5;60,1;;false
9659;SDT;U2033;;3400;Стальные;;16;46;6,5;114,3;5;67,1;;false
9660;SDT;U2033;;3930;Стальные;;13;45;4,5;100;4;56,6;;false
9661;SDT;U2055;;2700;Стальные;;16;39;6,5;114,3;5;60,1;;false
9662;SDT;U2055;;3400;Стальные;;16;46;6,5;114,3;5;67,1;;false
9663;SDT;U2055;;3930;Стальные;;13;45;4,5;100;4;56,6;;false
9664;SDT;U2093;;2700;Стальные;;16;39;6,5;114,3;5;60,1;;false
9665;SDT;U2093;;3400;Стальные;;16;46;6,5;114,3;5;67,1;;false
9666;SDT;U2093;;3930;Стальные;;13;45;4,5;100;4;56,6;;false
9667;SDT;U4029;;2700;Стальные;;16;39;6,5;114,3;5;60,1;;false
9668;SDT;U4029;;3400;Стальные;;16;46;6,5;114,3;5;67,1;;false
9669;SDT;U4029;;3930;Стальные;;13;45;4,5;100;4;56,6;;false
9670;SDT;U4038D;;2700;Стальные;;16;39;6,5;114,3;5;60,1;;false
9671;SDT;U4038D;;3400;Стальные;;16;46;6,5;114,3;5;67,1;;false
9672;SDT;U4038D;;3930;Стальные;;13;45;4,5;100;4;56,6;;false
9673;SDT;U4045H;;2700;Стальные;;16;39;6,5;114,3;5;60,1;;false
9674;SDT;U4045H;;3400;Стальные;;16;46;6,5;114,3;5;67,1;;false
9675;SDT;U4045H;;3930;Стальные;;13;45;4,5;100;4;56,6;;false
9676;SDT;U4045M;;2700;Стальные;;16;39;6,5;114,3;5;60,1;;false
9677;SDT;U4045M;;3400;Стальные;;16;46;6,5;114,3;5;67,1;;false
9678;SDT;U4045M;;3930;Стальные;;13;45;4,5;100;4;56,6;;false
9679;SDT;U4055;;2700;Стальные;;16;39;6,5;114,3;5;60,1;;false
9680;SDT;U4055;;3400;Стальные;;16;46;6,5;114,3;5;67,1;;false
9681;SDT;U4055;;3930;Стальные;;13;45;4,5;100;4;56,6;;false
9682;SDT;U5005;;2700;Стальные;;16;39;6,5;114,3;5;60,1;;false
9683;SDT;U5005;;3400;Стальные;;16;46;6,5;114,3;5;67,1;;false
9684;SDT;U5005;;3930;Стальные;;13;45;4,5;100;4;56,6;;false
9685;SDT;U5029C;;2700;Стальные;;16;39;6,5;114,3;5;60,1;;false
9686;SDT;U5029C;;3400;Стальные;;16;46;6,5;114,3;5;67,1;;false
9687;SDT;U5029C;;3930;Стальные;;13;45;4,5;100;4;56,6;;false
9688;SDT;U6028;;2700;Стальные;;16;46;6,5;114,3;5;67,1;;false
9689;SDT;U6030;;2700;Стальные;;16;39;6,5;114,3;5;60,1;;false
9690;SDT;U6030;;3400;Стальные;;16;46;6,5;114,3;5;67,1;;false
9691;SDT;U6030;;3930;Стальные;;13;45;4,5;100;4;56,6;;false
9692;SDT;U6055;;2700;Стальные;;16;39;6,5;114,3;5;60,1;;false
9693;SDT;U6055;;3400;Стальные;;16;46;6,5;114,3;5;67,1;;false
9694;SDT;U6055;;3930;Стальные;;13;45;4,5;100;4;56,6;;false
9695;SDT;U6125;;2700;Стальные;;16;39;6,5;114,3;5;60,1;;false
9696;SDT;U6125;;3400;Стальные;;16;46;6,5;114,3;5;67,1;;false
9697;SDT;U6125;;3930;Стальные;;13;45;4,5;100;4;56,6;;false
9698;SDT;U6225;;2700;Стальные;;16;39;6,5;114,3;5;60,1;;false
9699;SDT;U6225;;3400;Стальные;;16;46;6,5;114,3;5;67,1;;false
9700;SDT;U6225;;3930;Стальные;;13;45;4,5;100;4;56,6;;false
9701;SDT;U6325;;2700;Стальные;;16;39;6,5;114,3;5;60,1;;false
9702;SDT;U6365;;2700;Стальные;;16;39;6,5;114,3;5;60,1;;false
9703;SDT;U6365;;3400;Стальные;;16;46;6,5;114,3;5;67,1;;false
9704;SDT;U6365;;3930;Стальные;;13;45;4,5;100;4;56,6;;false
9705;SDT;U6808;;2700;Стальные;;16;39;6,5;114,3;5;60,1;;false
9706;SDT;U6808;;3400;Стальные;;16;46;6,5;114,3;5;67,1;;false
9707;SDT;U6808;;3930;Стальные;;13;45;4,5;100;4;56,6;;false
9708;SDT;U7015;;2700;Стальные;;16;39;6,5;114,3;5;60,1;;false
9709;SDT;U7015;;3400;Стальные;;16;46;6,5;114,3;5;67,1;;false
9710;SDT;U7015;;3930;Стальные;;13;45;4,5;100;4;56,6;;false
9711;SDT;U7030;;2700;Стальные;;16;39;6,5;114,3;5;60,1;;false
9712;SDT;U7030;;3400;Стальные;;16;46;6,5;114,3;5;67,1;;false
9713;SDT;U7030;;3930;Стальные;;13;45;4,5;100;4;56,6;;false
9714;SDT;U8014;;2700;Стальные;;16;39;6,5;114,3;5;60,1;;false
9715;SDT;U8014;;3400;Стальные;;16;46;6,5;114,3;5;67,1;;false
9716;SDT;U8014;;3930;Стальные;;13;45;4,5;100;4;56,6;;false
9717;SDT;U8015;;2700;Стальные;;16;39;6,5;114,3;5;60,1;;false
9718;SDT;U8015;;3400;Стальные;;16;46;6,5;114,3;5;67,1;;false
9719;SDT;U8015;;3930;Стальные;;13;45;4,5;100;4;56,6;;false
9720;SDT;U9055;;2700;Стальные;;16;39;6,5;114,3;5;60,1;;false
9721;SDT;U9055;;3400;Стальные;;16;46;6,5;114,3;5;67,1;;false
9722;SDT;U9055;;3930;Стальные;;13;45;4,5;100;4;56,6;;false
9723;SPARCO;Assetto Gara;;5890;Литые;;15;25;6;108;4;65,1;;false
9724;STARK;Gaz3302;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
9725;STARK;Gaz3302;;3930;Стальные;;13;46;5;100;4;54,1;;false
9726;STARK;Honda;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
9727;STARK;Honda;;3930;Стальные;;13;46;5;100;4;54,1;;false
9728;STARK;Lanos;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
9729;STARK;Lanos;;3930;Стальные;;13;46;5;100;4;54,1;;false
9730;STARK;Nissan;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
9731;STARK;Nissan;;3930;Стальные;;13;46;5;100;4;54,1;;false
9732;STARK;ST-07;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
9733;STARK;ST-07;;3930;Стальные;;13;46;5;100;4;54,1;;false
9734;STARK;ST-14;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
9735;STARK;ST-14;;3930;Стальные;;13;46;5;100;4;54,1;;false
9736;STARK;ST-16;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
9737;STARK;ST-16;;3930;Стальные;;13;46;5;100;4;54,1;;false
9738;STARK;ST-19;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
9739;STARK;ST-19;;3930;Стальные;;13;46;5;100;4;54,1;;false
9740;STARK;ST-21;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
9741;STARK;ST-21;;3930;Стальные;;13;46;5;100;4;54,1;;false
9742;STARK;ST-25;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
9743;STARK;ST-25;;3930;Стальные;;13;46;5;100;4;54,1;;false
9744;STARK;ST-32;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
9745;STARK;ST-32;;3930;Стальные;;13;46;5;100;4;54,1;;false
9746;STARK;ST-33;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
9747;STARK;ST-33;;3930;Стальные;;13;46;5;100;4;54,1;;false
9748;STARK;ST-46;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
9749;STARK;ST-46;;3930;Стальные;;13;46;5;100;4;54,1;;false
9750;STARK;ST-48;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
9751;STARK;ST-48;;3930;Стальные;;13;46;5;100;4;54,1;;false
9752;STARK;ST-61;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
9753;STARK;ST-61;;3930;Стальные;;13;46;5;100;4;54,1;;false
9754;STEGER;53B35BST;;2700;Стальные;;16;45;6,5;114,3;5;60,1;;false
9755;STEGER;53B35BST;;2700;Стальные;;16;50;6,5;112;5;57,1;;false
9756;STEGER;53B35BST;;3990;Стальные;;16;50;6,5;114,3;5;66,1;;false
9757;STEGER;6215ST;;2700;Стальные;;16;45;6,5;114,3;5;60,1;;false
9758;STEGER;6215ST;;2700;Стальные;;16;50;6,5;112;5;57,1;;false
9759;STEGER;6215ST;;3990;Стальные;;16;50;6,5;114,3;5;66,1;;false
9760;STEGER;7865ST;;2700;Стальные;;16;45;6,5;114,3;5;60,1;;false
9761;STEGER;8325ST;;2700;Стальные;;16;45;6,5;114,3;5;60,1;;false
9762;STEGER;8325ST;;2700;Стальные;;16;50;6,5;112;5;57,1;;false
9763;STEGER;8325ST;;3990;Стальные;;16;50;6,5;114,3;5;66,1;;false
9764;STEGER;8690ST;;2700;Стальные;;16;45;6,5;114,3;5;60,1;;false
9765;STEGER;8690ST;;2700;Стальные;;16;50;6,5;112;5;57,1;;false
9766;STEGER;8690ST;;3990;Стальные;;16;50;6,5;114,3;5;66,1;;false
9767;STEGER;8873ST;;2700;Стальные;;16;50;6,5;114,3;5;66,1;;false
9768;STEGER;9228ST;;2700;Стальные;;16;45;6,5;114,3;5;60,1;;false
9769;STEGER;9228ST;;2700;Стальные;;16;50;6,5;112;5;57,1;;false
9770;STEGER;9228ST;;3990;Стальные;;16;50;6,5;114,3;5;66,1;;false
9771;STEGER;9783ST;;2700;Стальные;;16;45;6,5;114,3;5;60,1;;false
9772;STEGER;9783ST;;2700;Стальные;;16;50;6,5;112;5;57,1;;false
9773;STEGER;9783ST;;3990;Стальные;;16;50;6,5;114,3;5;66,1;;false
9774;STEGER;9915ST;;3100;Стальные;;16;50;6,5;112;5;57,1;;false
9775;STEGER;X40001ST;;2700;Стальные;;16;45;6,5;114,3;5;60,1;;false
9776;STEGER;X40001ST;;2700;Стальные;;16;50;6,5;112;5;57,1;;false
9777;STEGER;X40001ST;;3990;Стальные;;16;50;6,5;114,3;5;66,1;;false
9778;STEGER;X40914ST;;2700;Стальные;;16;45;6,5;114,3;5;60,1;;false
9779;STEGER;X40914ST;;2700;Стальные;;16;50;6,5;112;5;57,1;;false
9780;STEGER;X40914ST;;3990;Стальные;;16;50;6,5;114,3;5;66,1;;false
9781;STEGER;X40915ST;;2700;Стальные;;16;45;6,5;114,3;5;60,1;;false
9782;STEGER;X40915ST;;2700;Стальные;;16;50;6,5;112;5;57,1;;false
9783;STEGER;X40915ST;;3990;Стальные;;16;50;6,5;114,3;5;66,1;;false
9784;SWORD;S001;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
9785;SWORD;S001;;3930;Стальные;;13;46;5;100;4;54,1;;false
9786;SWORD;S002;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
9787;SWORD;S002;;3930;Стальные;;13;46;5;100;4;54,1;;false
9788;SWORD;S003;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
9789;SWORD;S003;;3930;Стальные;;13;46;5;100;4;54,1;;false
9790;SWORD;S004;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
9791;SWORD;S004;;3930;Стальные;;13;46;5;100;4;54,1;;false
9792;SWORD;S005;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
9793;SWORD;S005;;3930;Стальные;;13;46;5;100;4;54,1;;false
9794;SWORD;S006;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
9795;SWORD;S006;;3930;Стальные;;13;46;5;100;4;54,1;;false
9796;SWORD;S007;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
9797;SWORD;S007;;3930;Стальные;;13;46;5;100;4;54,1;;false
9798;SWORD;S008;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
9799;SWORD;S008;;3930;Стальные;;13;46;5;100;4;54,1;;false
9800;SWORD;S009;;3400;Стальные;;13;45;4,5;100;4;56,6;;false
